93.79.202.178 - - [28/Dec/2014:17:55:15 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 73 "http://avodart-0-5.beepworld.de/" "Opera/9.80 (Windows NT 5.1; Edition Yx) Presto/2.12.388 Version/12.10" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:55:16 -0800] "GET /access_130930.log HTTP/1.1" 404 73 "http://avodart-0-5.beepworld.de/" "Opera/9.80 (Windows NT 5.1; Edition Yx) Presto/2.12.388 Version/12.10" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:55:17 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 73 "http://avodart-0-5.beepworld.de/" "Opera/9.80 (Windows NT 5.1; U; MRA 6.0 (build 5970); ru) Presto/2.7.62 Version/11.00" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:55:17 -0800] "GET /access_130930.log HTTP/1.1" 404 73 "http://avodart-0-5.beepworld.de/" "Opera/9.80 (Windows NT 5.1; U; MRA 6.0 (build 5970); ru) Presto/2.7.62 Version/11.00" "redlug.com"
194.237.142.10 - - [28/Dec/2014:18:00:12 -0800] "GET /logs/access.log HTTP/1.1" 200 13756 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36" "redlug.com"
180.76.6.52 - - [28/Dec/2014:18:01:12 -0800] "GET /paperarticles/?C=M;O=A HTTP/1.1" 200 1762 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.redlug.com"
31.184.238.152 - - [28/Dec/2014:18:17:51 -0800] "GET /logs/access.log HTTP/1.1" 200 14196 "http://www.theknot.com/wedding/estrace-and-price" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36" "redlug.com"
157.55.39.83 - - [28/Dec/2014:18:19:10 -0800] "GET /robots.txt HTTP/1.1" 200 37 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "redlug.com"
157.55.39.83 - - [28/Dec/2014:18:23:13 -0800] "GET /temp/USfamilies.htm HTTP/1.1" 200 2272 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "redlug.com"
23.95.121.165 - - [28/Dec/2014:18:27:24 -0800] "GET / HTTP/1.1" 200 9747 "http://s3.amazonaws.com/pdf-HHPU/qQftG74GbYrr.pdf" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
23.95.121.165 - - [28/Dec/2014:18:31:51 -0800] "GET / HTTP/1.1" 200 9747 "http://s3.amazonaws.com/pdf-HHPU/qQftG74GbYrr.pdf" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
212.129.39.182 - - [28/Dec/2014:18:35:47 -0800] "GET /logs/access_130823.log HTTP/1.1" 404 89 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
212.129.39.182 - - [28/Dec/2014:18:35:47 -0800] "GET / HTTP/1.1" 200 1765 "http://redlug.com" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
212.129.39.182 - - [28/Dec/2014:18:35:48 -0800] "GET /oldIndex.html HTTP/1.1" 200 2380 "http://redlug.com" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
23.95.121.165 - - [28/Dec/2014:18:37:20 -0800] "GET / HTTP/1.1" 200 10264 "http://greg-books.blogspot.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
93.79.202.178 - - [28/Dec/2014:18:39:19 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 89 "http://famciclovir250.soup.io/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.22) Gecko/20110902 Firefox/3.6.22" "redlug.com"
93.79.202.178 - - [28/Dec/2014:18:39:19 -0800] "GET /access_130930.log HTTP/1.0" 404 73 "http://famciclovir250.soup.io/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16" "redlug.com"
93.79.202.178 - - [28/Dec/2014:18:39:20 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 73 "http://famciclovir250.soup.io/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0)" "redlug.com"
93.79.202.178 - - [28/Dec/2014:18:39:20 -0800] "GET /access_130930.log HTTP/1.1" 404 73 "http://famciclovir250.soup.io/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0)" "redlug.com"
93.79.202.178 - - [28/Dec/2014:18:39:21 -0800] "GET /logs/access_130930.log HTTP/1.0" 404 73 "http://famciclovir250.soup.io/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" "redlug.com"
93.79.202.178 - - [28/Dec/2014:18:39:21 -0800] "GET /access_130930.log HTTP/1.1" 404 73 "http://famciclovir250.soup.io/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" "redlug.com"
188.123.248.103 - - [28/Dec/2014:18:45:20 -0800] "GET / HTTP/1.0" 200 10248 "http://www.xolodremont.ru/" "Opera/9.80 (Windows NT 5.1; U; MRA 8.0 (build 5784); ru) Presto/2.10.289 Version/12.02" "redlug.com"
